StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_choice,risk_fit_1,risk_fit_2,Returns_1,Returns_2,intention to invest_1,intention to invest_2,gender,gender_3_TEXT,age,invest
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"I've read the consent form, and",Please indicate whether you agree with the statements below - The level of risk associated with managed investing is appealing to me,Please indicate whether you agree with the statements below - Managed investing would have the right level of risk for me,Please indicate whether you agree with the statements below - I think I could get a good return (interest) on my investments via managed investing,Please indicate whether you agree with the statements below - Managed investing is likely profitable for me,Please indicate whether you agree with the statements below - I am interested in managed investing,Please indicate whether you agree with the statements below - I would like to know a bit more about managed investing and how it works,I am a - Selected Choice,I am a - other - Text,My age is: ___ years,Do you invest money yourself in the stock market or other funds/investments?
"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID13""}","{""ImportId"":""QID7_1""}","{""ImportId"":""QID7_2""}","{""ImportId"":""QID8_1""}","{""ImportId"":""QID8_2""}","{""ImportId"":""QID9_1""}","{""ImportId"":""QID9_2""}","{""ImportId"":""QID10""}","{""ImportId"":""QID10_3_TEXT""}","{""ImportId"":""QID11_TEXT""}","{""ImportId"":""QID12""}"
2021-05-12 09:19:40,2021-05-12 09:21:18,0,66.188.64.190,100,97,1,2021-05-12 09:21:18,R_3iK1zmlzGBJBg3s,,,,,33.532501220703125,-83.85469818115234375,anonymous,EN,1,4,4,4,4,4,5,2,,22,1
2021-05-12 09:20:19,2021-05-12 09:21:51,0,174.230.138.4,100,92,1,2021-05-12 09:21:51,R_veEJrG6H5I70kyR,,,,,42.8175048828125,-85.518096923828125,anonymous,EN,1,3,3,4,4,3,4,2,,52,1
2021-05-12 09:21:24,2021-05-12 09:22:07,0,85.28.84.242,100,42,1,2021-05-12 09:22:07,R_2U6mAdqNWaw6IXV,,,,,50.8533935546875,4.3470001220703125,anonymous,EN,1,1,4,3,2,3,5,1,,26,1
2021-05-12 09:21:57,2021-05-12 09:23:45,0,173.53.114.121,100,107,1,2021-05-12 09:23:46,R_eG7nd542XAdfc2J,,,,,37.58050537109375,-77.52089691162109375,anonymous,EN,1,4,4,3,3,5,4,2,,43,4
2021-05-12 09:22:09,2021-05-12 09:23:50,0,137.103.92.241,100,100,1,2021-05-12 09:23:50,R_3m8Iu4b0qeW0iSw,,,,,38.936798095703125,-76.34709930419921875,anonymous,EN,1,4,4,3,3,1,2,2,,31,1
2021-05-12 09:17:37,2021-05-12 09:24:14,0,75.44.64.66,100,396,1,2021-05-12 09:24:14,R_2ZEPFDlaBHPertc,,,,,33.0950927734375,-96.88050079345703125,anonymous,EN,1,3,4,2,4,4,3,1,,23,2
2021-05-12 09:23:16,2021-05-12 09:24:41,0,70.127.179.220,100,84,1,2021-05-12 09:24:42,R_pR8MjVvCBjK8dbj,,,,,28.0699005126953125,-81.810699462890625,anonymous,EN,1,4,3,4,4,4,6,2,,32,1
2021-05-12 09:24:21,2021-05-12 09:25:33,0,209.251.157.146,100,72,1,2021-05-12 09:25:33,R_yqkan1MecZYgXVn,,,,,29.613800048828125,-82.3860015869140625,anonymous,EN,1,3,3,4,4,5,5,1,,32,1
2021-05-12 09:23:06,2021-05-12 09:25:36,0,65.35.129.229,100,149,1,2021-05-12 09:25:37,R_24dv4zl5dQ2BbQP,,,,,28.1147003173828125,-82.3677978515625,anonymous,EN,1,3,4,4,5,5,6,2,,39,2
2021-05-12 09:26:11,2021-05-12 09:27:04,0,172.58.220.179,100,52,1,2021-05-12 09:27:04,R_1i5xWGXLoDgyDG0,,,,,42.356201171875,-71.06310272216796875,anonymous,EN,1,3,3,3,2,0,0,2,,34,1
2021-05-12 09:25:35,2021-05-12 09:27:13,0,97.114.68.71,100,97,1,2021-05-12 09:27:13,R_2qekdaJMNj9KFnX,,,,,34.9463958740234375,-92.03220367431640625,anonymous,EN,1,5,5,5,5,5,6,1,,32,4
2021-05-12 09:25:29,2021-05-12 09:27:57,0,51.148.170.152,100,147,1,2021-05-12 09:27:57,R_1l9QZqRHGabGabI,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN,1,0,0,1,1,0,0,2,,36,4
2021-05-12 09:15:13,2021-05-12 09:28:00,0,189.186.124.120,100,766,1,2021-05-12 09:28:00,R_1ogUcr9p0azGLrA,,,,,24.566802978515625,-107.38430023193359375,anonymous,EN,1,1,1,2,2,1,3,1,,28,4
2021-05-12 09:29:54,2021-05-12 09:30:47,0,108.212.241.77,100,53,1,2021-05-12 09:30:47,R_2B9YVUyqcyNCTI2,,,,,34.130096435546875,-117.20439910888671875,anonymous,EN,1,3,3,3,4,4,4,1,,23,1
2021-05-12 09:30:39,2021-05-12 09:31:28,0,50.52.186.172,100,48,1,2021-05-12 09:31:28,R_1EcJiKhF5B5W056,,,,,36.0229034423828125,-78.94640350341796875,anonymous,EN,1,5,5,4,5,5,6,2,,27,4
2021-05-12 09:29:38,2021-05-12 09:31:42,0,71.131.77.42,100,124,1,2021-05-12 09:31:43,R_25EjwGlYzO9rPll,,,,,41.6226959228515625,-86.24520111083984375,anonymous,EN,1,6,4,3,5,5,5,1,,35,3
2021-05-12 09:31:51,2021-05-12 09:33:22,0,88.199.23.100,100,90,1,2021-05-12 09:33:22,R_2QQGS9OMTxtjcwZ,,,,,51.13909912109375,16.9875946044921875,anonymous,EN,1,4,4,3,3,5,6,2,,25,4
